dataset,category,run,stroke_count,num_svg_strokes,num_disconnected_strokes,disconnected_stroke_ratio,disconnected_stroke_percentage,num_disconnected_endpoints,disconnected_endpoint_ratio,threshold,samples_per_curve,svg_path
SDXL_normal,house_7,normal_32_strokes,32,32,16,0.5,50.0,18,0.28125,10.0,100,SDXL_normal/house_7/normal_32_strokes/final_svg.svg
SDXL_normal,rabbit_0,normal_16_strokes,16,16,7,0.4375,43.75,9,0.28125,10.0,100,SDXL_normal/rabbit_0/normal_16_strokes/final_svg.svg
SDXL_normal,rabbit_0,normal_24_strokes,24,24,14,0.5833333333333334,58.333333333333336,17,0.3541666666666667,10.0,100,SDXL_normal/rabbit_0/normal_24_strokes/final_svg.svg
SDXL_normal,rabbit_0,normal_32_strokes,32,32,7,0.21875,21.875,11,0.171875,10.0,100,SDXL_normal/rabbit_0/normal_32_strokes/final_svg.svg
SDXL_normal,rabbit_1,normal_16_strokes,16,16,8,0.5,50.0,10,0.3125,10.0,100,SDXL_normal/rabbit_1/normal_16_strokes/final_svg.svg
SDXL_normal,rabbit_1,normal_24_strokes,24,24,10,0.4166666666666667,41.66666666666667,12,0.25,10.0,100,SDXL_normal/rabbit_1/normal_24_strokes/final_svg.svg
SDXL_normal,rabbit_1,normal_32_strokes,32,32,12,0.375,37.5,16,0.25,10.0,100,SDXL_normal/rabbit_1/normal_32_strokes/final_svg.svg
SDXL_normal,rabbit_2,normal_16_strokes,16,16,11,0.6875,68.75,16,0.5,10.0,100,SDXL_normal/rabbit_2/normal_16_strokes/final_svg.svg
SDXL_normal,rabbit_2,normal_24_strokes,24,24,11,0.4583333333333333,45.83333333333333,11,0.22916666666666666,10.0,100,SDXL_normal/rabbit_2/normal_24_strokes/final_svg.svg
SDXL_normal,rabbit_2,normal_32_strokes,32,32,8,0.25,25.0,9,0.140625,10.0,100,SDXL_normal/rabbit_2/normal_32_strokes/final_svg.svg
SDXL_normal,rabbit_4,normal_16_strokes,16,16,10,0.625,62.5,13,0.40625,10.0,100,SDXL_normal/rabbit_4/normal_16_strokes/final_svg.svg
SDXL_normal,rabbit_4,normal_24_strokes,24,24,14,0.5833333333333334,58.333333333333336,21,0.4375,10.0,100,SDXL_normal/rabbit_4/normal_24_strokes/final_svg.svg
SDXL_normal,rabbit_4,normal_32_strokes,32,32,9,0.28125,28.125,11,0.171875,10.0,100,SDXL_normal/rabbit_4/normal_32_strokes/final_svg.svg
SDXL_normal,rabbit_5,normal_16_strokes,16,16,9,0.5625,56.25,10,0.3125,10.0,100,SDXL_normal/rabbit_5/normal_16_strokes/final_svg.svg
